обсмеять	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
обстебать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
огорчать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
огорчить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
ограбить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
огребать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
огрызаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
огульно	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
одичать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
одурачить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
одурманивать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
ожесточаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
ожесточить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
озвереть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
озлобиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
озлоблять	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
оклеветать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
омертветь	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
омрачаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
опиздать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
оплакивать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
оплевать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
опозорить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
опозориться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
ополоуметь	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
опорочить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
опостылеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
опупетя	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
орать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
осатанеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
освистать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
осквернить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
осквернять	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
оскорбить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
оскорбиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
оскорблять	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
оскорбляться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
осмеять	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
осоловеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
осточертеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
осудить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отвергать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отвергнуть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отлупить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отлынивать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отпиздить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отравить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
оттрахать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отупеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отфутболивать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отчаиваться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отчаяться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отшвырнуть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отъебиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отыметить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
отягчать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
офигевать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
офигеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
охаметь	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
охаять	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
охереть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
охерить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
охреневать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
охренеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
охуевать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
охуесть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
охуенно	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
охуеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
охуить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
очернить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
очковать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
очуметь	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
ошалеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
ошиваться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пакостить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
паниковать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
паршиво	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
паясничать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
педофилять	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
педрить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пердеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
переврать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
перессориться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
перечить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
печалиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пидрахуй	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пизда	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пиздануть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пиздеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пиздить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пиздуть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пиздюля	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пинать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пиписька	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
писька	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
плакаля	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
плакать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
плакаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
плачевно	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
плюнуть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
побезумствовать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
побираться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
побухать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
повеситься	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
повозмущаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
погибать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
погибнуть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поглумиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поглупеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
погрозить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
погрязнуть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
погубить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
подохнуть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
подраться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поебать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поебеня	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
позорить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
позориться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поиздеваться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
покалечить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
покалечиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
покарать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
покуситься	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
помереть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
помирать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
помучаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
помучить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поносить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
понукать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
понуро	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
попиздеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поплакать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поплакаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поплатиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поработить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
порабощать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
порицать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
порочить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
портить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поругаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
посмертно	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
посрать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поссать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поссорить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поссориться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
постебаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
постыдно	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
потрахаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
поубивать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
похерить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
похитить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
похищать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
похоронить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
похулиганить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
предавать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
предать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
презирать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
презреть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пренебрегать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
препираться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пресмыкаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
преступно	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
приговорить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пригорюниться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пригрозить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
придираться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
принуждать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пристрелить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
провороваться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
провоцировать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
прогадать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
проебать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пропердеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
проплакать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
проштрафиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
психануть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
психовать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пугать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пугаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
пугающе	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
разворовать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
развратить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
развращать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
разгневаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
разграбить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
раздолбать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
раздосадовать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
раздражать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
раздражённо	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
разжиреть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
разозлиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
разораться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
разочарованно	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
разочаровать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
разочароваться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
разочаровывать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
разрушить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
разъярить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
ранить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
раскритиковать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
расплакаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
распоясаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
рассердить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
расстрелять	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
расстроить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
расстроиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
растерзать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
расхлёбывать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
ревновать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
рехнуться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
ругать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
рыгать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
рыдать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
рявкать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
свинячить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
свирепствовать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
свихнуться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сглазить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сгноить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сдохнуть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сдуреть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сдуру	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сердито	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сердить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сердиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
силком	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
скандалить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сквернословить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
скептически	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
скончаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
скорбеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
скорбно	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
скотски	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
скулить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
смердеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
смертельно	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сожрать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сокрушаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
солгать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
спиздить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
спиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
спровоцировать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
спятить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сраться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
ссать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
ссаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
стебаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
страдать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
страх	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
страшить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
страшиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
стращать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
стыдить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
стыдиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
стырить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
сурово	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
съебаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
съязвить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
талдычить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
терзать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
терзаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
тиранить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
тосковать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
тошнить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
травиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
травмировать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
трагически	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
трагично	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
трахать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
трахаться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
трахнуть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
трахнуться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
тролить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
троллить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
трусливо	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
трындить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
тупеть	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
тырить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
тяготить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
убивать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
убиваться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
убито	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
убить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
убого	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
угнести	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
угнетать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
угробить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
угрожать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
угрожающе	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
угрохать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
удавиться	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
ударить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
удручать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
удручить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
удушать	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
удушить	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
уести	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
